,Município,1991,2000,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
136,CAXAMBU DO SUL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4346.0,4283.0,4208.0,4118.0,4028.0,3939.0,3850.0,3735.0,3642.0,3551.0,3462.0
137,CELSO RAMOS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2766.0,2760.0,2792.0,2784.0,2776.0,2768.0,2760.0,2738.0,2728.0,2719.0,2709.0
138,CENTENÁRIO DO SUL,11382.0,11346.0,11312.0,11279.0,11246.0,10891.0,10827.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11142.0,11096.0,-1.0
139,CERRO AZUL,17619.0,17689.0,17755.0,17821.0,17885.0,17725.0,17779.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16983.0,17027.0,-1.0
140,CERRO NEGRO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3542.0,3503.0,3472.0,3417.0,3362.0,3308.0,3254.0,3181.0,3124.0,3068.0,3013.0
141,CÉU AZUL,11528.0,11589.0,11649.0,11707.0,11764.0,11709.0,11765.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11078.0,11121.0,-1.0
142,CHAPADÃO DO LAGEADO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2778.0,2793.0,2871.0,2892.0,2912.0,2933.0,2953.0,2969.0,2988.0,3006.0,3025.0
143,CHAPECÓ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,186337.0,189052.0,198188.0,202009.0,205795.0,209553.0,213279.0,216654.0,220367.0,224013.0,227587.0
144,CHOPINZINHO,20077.0,20034.0,19992.0,19951.0,19911.0,19343.0,19254.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19613.0,19549.0,-1.0
145,CIANORTE,75360.0,76456.0,77515.0,78553.0,79571.0,81393.0,82620.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70922.0,71855.0,-1.0
146,CIDADE GAÚCHA,11800.0,11937.0,12069.0,12199.0,12326.0,12503.0,12652.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11180.0,11294.0,-1.0
147,CLEVELÂNDIA,17501.0,17436.0,17373.0,17311.0,17250.0,16671.0,16559.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17156.0,17075.0,-1.0
148,COCAL DO SUL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15269.0,15376.0,15860.0,16009.0,16156.0,16301.0,16446.0,16544.0,16684.0,16821.0,16956.0
149,COLOMBO,227220.0,229872.0,232432.0,234941.0,237402.0,240840.0,243726.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,215242.0,217443.0,-1.0
150,COLORADO,23402.0,23542.0,23678.0,23811.0,23941.0,23879.0,24012.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22452.0,22555.0,-1.0
151,CONCÓRDIA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69048.0,69462.0,71499.0,72073.0,72642.0,73206.0,73766.0,74106.0,74641.0,75167.0,75683.0
152,CONGONHINHAS,8648.0,8693.0,8736.0,8779.0,8821.0,8777.0,8818.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8312.0,8344.0,-1.0
153,CONSELHEIRO MAIRINCK,3794.0,3813.0,3831.0,3849.0,3866.0,3843.0,3860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3650.0,3663.0,-1.0
154,CONTENDA,17067.0,17300.0,17525.0,17745.0,17961.0,18326.0,18584.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16095.0,16292.0,-1.0
155,CORBÉLIA,16954.0,17016.0,17076.0,17135.0,17193.0,17024.0,17071.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16352.0,16389.0,-1.0
156,CORDILHEIRA ALTA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3819.0,3869.0,4043.0,4114.0,4184.0,4253.0,4321.0,4385.0,4453.0,4520.0,4585.0
157,CORNÉLIO PROCÓPIO,48420.0,48487.0,48551.0,48615.0,48677.0,47847.0,47845.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46934.0,46939.0,-1.0
158,CORONEL DOMINGOS SOARES,7525.0,7553.0,7580.0,7607.0,7547.0,7475.0,7497.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7256.0,7274.0,-1.0
159,CORONEL FREITAS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10189.0,10165.0,10272.0,10236.0,10201.0,10165.0,10130.0,10022.0,9981.0,9940.0,9900.0
160,CORONEL MARTINS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2464.0,2469.0,2520.0,2527.0,2534.0,2541.0,2548.0,2544.0,2549.0,2555.0,2560.0
161,CORONEL VIVIDA,22035.0,21939.0,21846.0,21755.0,21666.0,20892.0,20734.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21630.0,21514.0,-1.0
162,CORREIA PINTO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14613.0,14447.0,14301.0,14063.0,13826.0,13591.0,13358.0,13040.0,12795.0,12553.0,12315.0
163,CORUMBATAÍ DO SUL,3887.0,3817.0,3749.0,3682.0,3617.0,3313.0,3219.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3930.0,3860.0,-1.0
164,CORUPÁ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14006.0,14155.0,14716.0,14925.0,15132.0,15337.0,15541.0,15709.0,15909.0,16107.0,16300.0
165,CRICIÚMA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,193989.0,195614.0,202395.0,204667.0,206918.0,209153.0,211369.0,213023.0,215186.0,217311.0,219393.0
166,CRUZ MACHADO,18702.0,18755.0,18807.0,18858.0,18907.0,18675.0,18708.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18069.0,18097.0,-1.0
167,CRUZEIRO DO IGUAÇU,4383.0,4380.0,4376.0,4373.0,4369.0,4264.0,4252.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4270.0,4261.0,-1.0
168,CRUZEIRO DO OESTE,21107.0,21149.0,21190.0,21197.0,21237.0,20917.0,20932.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20431.0,20446.0,-1.0
169,CRUZEIRO DO SUL,4656.0,4646.0,4637.0,4628.0,4619.0,4489.0,4469.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4548.0,4534.0,-1.0
170,CRUZMALTINA,3185.0,3166.0,3147.0,3128.0,3110.0,2980.0,2950.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3140.0,3118.0,-1.0
171,CUNHA PORÃ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10643.0,10671.0,10905.0,10944.0,10982.0,11020.0,11057.0,11053.0,11086.0,11118.0,11150.0
172,CUNHATAÍ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1887.0,1892.0,1931.0,1937.0,1943.0,1949.0,1955.0,1957.0,1962.0,1967.0,1972.0
173,CURITIBA,1848946.0,1864416.0,1879355.0,1893997.0,1908359.0,1917185.0,1933105.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1764541.0,1776761.0,-1.0
174,CURITIBANOS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37878.0,38003.0,38890.0,39061.0,39231.0,39399.0,39566.0,39595.0,39745.0,39893.0,40037.0
175,CURIÚVA,14620.0,14720.0,14817.0,14911.0,15004.0,15003.0,15101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14002.0,14077.0,-1.0
176,DESCANSO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8597.0,8560.0,8612.0,8558.0,8505.0,8452.0,8399.0,8308.0,8250.0,8192.0,8136.0
177,DIAMANTE D'OESTE,5223.0,5242.0,5259.0,5277.0,5294.0,5239.0,5253.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5039.0,5050.0,-1.0
178,DIAMANTE DO NORTE,5540.0,5501.0,5463.0,5425.0,5389.0,5146.0,5087.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5472.0,5428.0,-1.0
179,DIAMANTE DO SUL,3583.0,3575.0,3568.0,3562.0,3555.0,3454.0,3439.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3499.0,3488.0,-1.0
180,DIONÍSIO CERQUEIRA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14855.0,14896.0,15227.0,15283.0,15339.0,15395.0,15450.0,15450.0,15498.0,15545.0,15592.0
181,DOIS VIZINHOS,38385.0,38768.0,39138.0,39500.0,39856.0,40234.0,40641.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36501.0,36813.0,-1.0
182,DONA EMMA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3753.0,3784.0,3912.0,3955.0,3997.0,4039.0,4081.0,4105.0,4146.0,4186.0,4224.0
183,DOURADINA,8007.0,8120.0,8228.0,8335.0,8439.0,8621.0,8747.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7544.0,7640.0,-1.0
184,DOUTOR CAMARGO,6024.0,6036.0,6047.0,6058.0,6069.0,5976.0,5979.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5832.0,5836.0,-1.0
185,DOUTOR PEDRINHO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3645.0,3683.0,3828.0,3883.0,3937.0,3990.0,4043.0,4013.0,4064.0,4115.0,4164.0
186,DOUTOR ULYSSES,5837.0,5822.0,5808.0,5794.0,5781.0,5609.0,5580.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5706.0,5686.0,-1.0
187,ENÉAS MARQUES,6223.0,6209.0,6195.0,6182.0,6168.0,5990.0,5961.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6082.0,6061.0,-1.0
188,ENGENHEIRO BELTRÃO,14298.0,14303.0,14307.0,14311.0,14314.0,14020.0,14000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13893.0,13880.0,-1.0
189,ENTRE RIOS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3031.0,3043.0,3118.0,3135.0,3151.0,3167.0,3183.0,3189.0,3203.0,3218.0,3232.0
190,ENTRE RIOS DO OESTE,4202.0,4255.0,4306.0,4357.0,4406.0,4481.0,4539.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3972.0,4017.0,-1.0
191,ERMO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2050.0,2049.0,2081.0,2079.0,2078.0,2077.0,2076.0,2066.0,2063.0,2061.0,2059.0
192,ERVAL VELHO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4359.0,4365.0,4448.0,4456.0,4464.0,4472.0,4480.0,4407.0,4412.0,4418.0,4423.0
193,ESPERANÇA NOVA,1946.0,1922.0,1898.0,1875.0,1852.0,1732.0,1698.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1945.0,1919.0,-1.0
194,ESPIGÃO ALTO DO IGUAÇU,4642.0,4591.0,4542.0,4494.0,4447.0,4188.0,4117.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4623.0,4570.0,-1.0
195,FAROL,3456.0,3422.0,3388.0,3355.0,3323.0,3139.0,3089.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3435.0,3398.0,-1.0
196,FAXINAL,17006.0,17084.0,17160.0,17233.0,17306.0,17185.0,17251.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16369.0,16421.0,-1.0
197,FAXINAL DOS GUEDES,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10653.0,10645.0,10797.0,10784.0,10771.0,10758.0,10745.0,10686.0,10667.0,10649.0,10630.0
198,FAZENDA RIO GRANDE,89037.0,90648.0,92204.0,93730.0,95225.0,98368.0,100209.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83118.0,84514.0,-1.0
199,FÊNIX,4917.0,4912.0,4908.0,4903.0,4898.0,4777.0,4762.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4792.0,4781.0,-1.0
200,FERNANDES PINHEIRO,6008.0,5981.0,5954.0,5929.0,5904.0,5690.0,5646.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5899.0,5867.0,-1.0
201,FIGUEIRA,8364.0,8315.0,8268.0,8222.0,8177.0,7845.0,7770.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8236.0,8181.0,-1.0
202,FLOR DA SERRA DO SUL,4822.0,4812.0,4802.0,4792.0,4782.0,4645.0,4624.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4711.0,4695.0,-1.0
203,FLOR DO SERTÃO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1587.0,1585.0,1605.0,1603.0,1600.0,1597.0,1594.0,1586.0,1582.0,1579.0,1575.0
204,FLORAÍ,5149.0,5137.0,5126.0,5114.0,5103.0,4953.0,4929.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5032.0,5015.0,-1.0
205,FLORESTA,6324.0,6397.0,6467.0,6535.0,6603.0,6695.0,6774.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5994.0,6054.0,-1.0
206,FLORESTÓPOLIS,11328.0,11265.0,11205.0,11145.0,11087.0,10646.0,10548.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11148.0,11076.0,-1.0
207,FLORIANÓPOLIS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,427298.0,433158.0,453285.0,461524.0,469690.0,477798.0,485838.0,492977.0,500973.0,508826.0,516524.0
208,FLÓRIDA,2650.0,2662.0,2674.0,2685.0,2697.0,2679.0,2689.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2552.0,2560.0,-1.0
209,FORMOSA DO OESTE,7468.0,7381.0,7296.0,7214.0,7133.0,6700.0,6578.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7448.0,7358.0,-1.0
210,FORMOSA DO SUL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2592.0,2583.0,2603.0,2589.0,2576.0,2562.0,2549.0,2525.0,2510.0,2495.0,2481.0
211,FORQUILHINHA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22871.0,23183.0,24256.0,24694.0,25129.0,25560.0,25988.0,26368.0,26793.0,27211.0,27621.0
212,FOZ DO IGUAÇU,263508.0,263647.0,263782.0,263915.0,264044.0,258823.0,258532.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,255900.0,255718.0,-1.0
213,FOZ DO JORDÃO,5346.0,5277.0,5210.0,5144.0,5079.0,4745.0,4650.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5347.0,5276.0,-1.0
214,FRAIBURGO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34677.0,34796.0,35618.0,35781.0,35942.0,36102.0,36261.0,36299.0,36443.0,36584.0,36723.0
215,FRANCISCO ALVES,6483.0,6448.0,6415.0,6382.0,6350.0,6101.0,6046.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6377.0,6337.0,-1.0
216,FRANCISCO BELTRÃO,84437.0,85486.0,86499.0,87491.0,88465.0,89942.0,91093.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79850.0,80727.0,-1.0
217,FREI ROGÉRIO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2436.0,2399.0,2354.0,2301.0,2249.0,2197.0,2146.0,2077.0,2023.0,1970.0,1918.0
218,GALVÃO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3414.0,3452.0,3379.0,3297.0,3217.0,3137.0,3058.0,2956.0,2873.0,2791.0,2711.0
219,GAROPABA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18520.0,18890.0,20024.0,20545.0,21061.0,21573.0,22082.0,22568.0,23078.0,23579.0,24070.0
220,GARUVA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15021.0,15272.0,16081.0,16435.0,16786.0,17134.0,17479.0,17800.0,18145.0,18484.0,18816.0
221,GASPAR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58869.0,59728.0,62618.0,63826.0,65024.0,66213.0,67392.0,68465.0,69639.0,70793.0,71925.0
222,GENERAL CARNEIRO,14039.0,14039.0,14039.0,14038.0,14038.0,13735.0,13710.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13652.0,13635.0,-1.0
223,GODOY MOREIRA,3315.0,3279.0,3245.0,3211.0,3178.0,2996.0,2946.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3299.0,3262.0,-1.0
224,GOIOERÊ,29743.0,29722.0,29702.0,29683.0,29664.0,28962.0,28884.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28962.0,28908.0,-1.0
225,GOIOXIM,7590.0,7553.0,7517.0,7482.0,7448.0,7170.0,7111.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7459.0,7415.0,-1.0
226,GOVERNADOR CELSO RAMOS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13107.0,13211.0,13655.0,13801.0,13944.0,14087.0,14229.0,14333.0,14471.0,14606.0,14739.0
227,GRANDES RIOS,6515.0,6425.0,6337.0,6251.0,6167.0,5742.0,5618.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6530.0,6438.0,-1.0
228,GRÃO PARÁ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6246.0,6268.0,6418.0,6448.0,6478.0,6507.0,6537.0,6542.0,6569.0,6595.0,6621.0
229,GRAVATAL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10698.0,10758.0,11064.0,11148.0,11231.0,11313.0,11394.0,11423.0,11501.0,11577.0,11652.0
230,GUABIRUBA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18849.0,19254.0,20474.0,21046.0,21612.0,22174.0,22732.0,23272.0,23832.0,24382.0,24922.0
231,GUAÍRA,32190.0,32394.0,32591.0,32784.0,32974.0,32923.0,33119.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30861.0,31013.0,-1.0
232,GUAIRAÇÁ,6468.0,6500.0,6531.0,6562.0,6591.0,6553.0,6581.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6220.0,6243.0,-1.0
233,GUAMIRANGA,8343.0,8415.0,8484.0,8552.0,8619.0,8664.0,8739.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7959.0,8016.0,-1.0
234,GUAPIRAMA,3968.0,3959.0,3950.0,3942.0,3934.0,3820.0,3802.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3878.0,3865.0,-1.0
235,GUAPOREMA,2289.0,2290.0,2290.0,2291.0,2292.0,2246.0,2243.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2225.0,2223.0,-1.0
236,GUARACI,5373.0,5404.0,5434.0,5463.0,5492.0,5473.0,5502.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5159.0,5181.0,-1.0
237,GUARACIABA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10457.0,10417.0,10492.0,10433.0,10374.0,10316.0,10259.0,10154.0,10090.0,10026.0,9964.0
238,GUARAMIRIM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35918.0,36640.0,38851.0,39869.0,40878.0,41879.0,42872.0,43822.0,44819.0,45797.0,46757.0
239,GUARANIAÇU,14372.0,14181.0,13998.0,13817.0,13641.0,12733.0,12472.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14381.0,14187.0,-1.0
240,GUARAPUAVA,175779.0,176973.0,178126.0,179256.0,180364.0,180334.0,181504.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,168349.0,169252.0,-1.0
241,GUARAQUEÇABA,8012.0,7988.0,7966.0,7944.0,7923.0,7679.0,7636.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7839.0,7809.0,-1.0
242,GUARATUBA,34338.0,34767.0,35182.0,35588.0,35986.0,36595.0,37067.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32467.0,32826.0,-1.0
243,GUARUJÁ DO SUL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4925.0,4941.0,5054.0,5076.0,5097.0,5118.0,5139.0,5141.0,5160.0,5178.0,5196.0
244,GUATAMBÚ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4678.0,4676.0,4746.0,4743.0,4739.0,4736.0,4733.0,4710.0,4704.0,4698.0,4692.0
245,HERVAL D'OESTE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21331.0,21420.0,21961.0,22083.0,22204.0,22324.0,22443.0,22495.0,22606.0,22714.0,22820.0
246,HONÓRIO SERPA,5902.0,5834.0,5769.0,5705.0,5643.0,5305.0,5211.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5883.0,5813.0,-1.0
247,IBAITI,30242.0,30464.0,30678.0,30888.0,31095.0,31142.0,31364.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28928.0,29099.0,-1.0
248,IBEMA,6306.0,6329.0,6352.0,6374.0,6396.0,6334.0,6352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6081.0,6096.0,-1.0
249,IBIAM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1945.0,1944.0,1973.0,1971.0,1970.0,1968.0,1967.0,1959.0,1957.0,1954.0,1952.0
250,IBICARÉ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3357.0,3341.0,3359.0,3336.0,3313.0,3290.0,3268.0,3227.0,3202.0,3178.0,3154.0
251,IBIPORÃ,51255.0,51802.0,52330.0,52848.0,53356.0,53970.0,54558.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48662.0,49111.0,-1.0
252,IBIRAMA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17448.0,17561.0,18097.0,18255.0,18412.0,18567.0,18721.0,18802.0,18950.0,19096.0,19238.0
253,IÇARA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59616.0,49238.0,51416.0,52284.0,53145.0,53998.0,54845.0,55581.0,56421.0,57247.0,58055.0
254,ICARAÍMA,8809.0,8723.0,8641.0,8561.0,8482.0,8025.0,7904.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8747.0,8657.0,-1.0
255,IGUARAÇU,4205.0,4241.0,4275.0,4309.0,4343.0,4366.0,4404.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4012.0,4040.0,-1.0
256,IGUATU,2299.0,2300.0,2302.0,2303.0,2304.0,2258.0,2256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2233.0,2231.0,-1.0
257,ILHOTA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12492.0,12624.0,13124.0,13309.0,13493.0,13676.0,13857.0,14005.0,14184.0,14359.0,14531.0
258,IMARUÍ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11540.0,11411.0,11301.0,11117.0,10933.0,10752.0,10571.0,10326.0,10135.0,9948.0,9764.0
259,IMBAÚ,12087.0,12246.0,12400.0,12550.0,12697.0,12936.0,13111.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11413.0,11546.0,-1.0
260,IMBITUBA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40514.0,40845.0,42244.0,42708.0,43168.0,43624.0,44076.0,44412.0,44853.0,45286.0,45711.0
261,IMBITUVA,30359.0,30713.0,31055.0,31391.0,31719.0,32179.0,32564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28759.0,29053.0,-1.0
262,IMBUIA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5743.0,5777.0,5946.0,5993.0,6040.0,6087.0,6133.0,6153.0,6197.0,6241.0,6284.0
263,INÁCIO MARTINS,11282.0,11294.0,11307.0,11319.0,11331.0,11129.0,11125.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10942.0,10940.0,-1.0
264,INAJÁ,3100.0,3110.0,3119.0,3128.0,3137.0,3103.0,3109.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2994.0,3000.0,-1.0
265,INDAIAL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55980.0,57068.0,60433.0,61968.0,63489.0,65000.0,66497.0,67923.0,69425.0,70900.0,72346.0
266,INDIANÓPOLIS,4456.0,4469.0,4481.0,4493.0,4504.0,4449.0,4457.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4306.0,4313.0,-1.0
267,IOMERÊ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2754.0,2768.0,2842.0,2861.0,2880.0,2899.0,2917.0,2927.0,2945.0,2962.0,2979.0
268,IPIRA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4725.0,4699.0,4713.0,4675.0,4637.0,4599.0,4562.0,4486.0,4446.0,4406.0,4367.0
269,IPIRANGA,14809.0,14895.0,14978.0,15059.0,15139.0,15092.0,15172.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14215.0,14278.0,-1.0
270,IPORÃ,15078.0,14981.0,14887.0,14794.0,14704.0,14073.0,13926.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14869.0,14760.0,-1.0
271,IPORÃ DO OESTE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8450.0,8490.0,8714.0,8769.0,8823.0,8876.0,8930.0,8945.0,8996.0,9045.0,9093.0
272,IPUAÇU,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6850.0,6901.0,7123.0,7193.0,7262.0,7331.0,7400.0,7448.0,7514.0,7579.0,7643.0
273,IPUMIRIM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7245.0,7268.0,7435.0,7467.0,7499.0,7530.0,7561.0,7565.0,7593.0,7620.0,7647.0
274,IRACEMA DO OESTE,2564.0,2537.0,2512.0,2487.0,2462.0,2325.0,2288.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2550.0,2522.0,-1.0
275,IRACEMINHA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4227.0,4202.0,4212.0,4175.0,4139.0,4103.0,4067.0,4015.0,3976.0,3938.0,3901.0
276,IRANI,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9595.0,9656.0,9948.0,10033.0,10118.0,10202.0,10285.0,10339.0,10419.0,10498.0,10575.0
277,IRATI,58957.0,59339.0,59708.0,60070.0,60425.0,60357.0,62808.0,2067.0,2067.0,2046.0,2025.0,2004.0,1984.0,1952.0,58433.0,58699.0,1887.0
278,IRETAMA,10773.0,10730.0,10689.0,10648.0,10608.0,10241.0,10169.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10568.0,10515.0,-1.0
